Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2004-01-02,74.03553771972656,74.67452042479134,73.70273391011887,74.37499394923455,38072300
2004-01-05,74.84092712402344,74.89417187755244,74.27515654889972,74.341721377632,27959800
2004-01-06,74.91411590576172,75.03392544249544,74.54802979958046,74.65452942253556,20472800
2004-01-07,75.16706085205078,75.25358800543661,74.47482839041632,74.80763216553773,30170400
2004-01-08,75.46658325195312,75.48655574440733,75.06056223448965,75.38005609738224,36438400
2004-01-09,74.8076171875,75.54644182659614,74.7277424693177,75.10048607598685,54084300
2004-01-12,75.36007690429688,75.38004431544749,74.78765408646365,74.91412112799341,31564100
2004-01-13,74.92080688476562,75.36676793769618,74.3883237304694,75.2735781805556,54239700
2004-01-14,75.54644775390625,75.65294738650519,74.99399233570873,75.05389964859111,30112800
2004-01-15,75.7328109741211,75.91918023807764,74.93408410625543,75.59303402615369,38408700
2004-01-16,76.0323715209961,76.08561627877786,75.63300282943773,75.90590443012368,31922700
2004-01-20,76.01241302490234,76.3119395987421,75.75948387475336,76.23206483008121,29863000
2004-01-21,76.61144256591797,76.74456714815662,75.69290580029737,75.96580230706535,30725000
2004-01-22,76.41173553466797,76.79778398737503,76.26530108652521,76.63803962493826,29888500
2004-01-23,76.16548156738281,76.79115436676481,75.8459876694775,76.54487771466732,44245300
2004-01-26,77.12399291992188,77.16392777082817,76.13223344480768,76.13889094602057,30460600
2004-01-27,76.33189392089844,77.54329977433146,76.31192650170632,77.04409398179284,35322800
2004-01-28,75.4599380493164,76.73124596861913,75.17372656829278,76.53156672862464,52621300
2004-01-29,75.53314971923828,75.77942127153995,74.92078689184218,75.58639446573042,60117100
2004-01-30,75.53314971923828,75.69289411508028,75.2735580934937,75.55976955339295,30984400
2004-02-02,75.85933685302734,76.33191787555495,75.29357112623715,75.67961986753126,38832400
2004-02-03,75.7328109741211,75.97243005011711,75.50650689022574,75.70618606810136,25093500
2004-02-04,75.11380767822266,75.69954554634175,75.07387285200812,75.34011687586386,39332600
2004-02-05,75.3334732055664,75.57309236319833,75.0672291328439,75.32681570724793,37226800
2004-02-06,76.17879486083984,76.34519677628788,75.34678528359963,75.49321978170326,37216000
2004-02-09,76.19878387451172,76.4583705126284,76.07231676633735,76.32524590450154,24851300
2004-02-10,76.44501495361328,76.63804172434541,76.05230899391066,76.06561890856928,27908100
2004-02-11,77.25707244873047,77.47006667352247,75.99241701732299,76.44503037977884,42965700
2004-02-12,76.97753143310547,77.39020495659862,76.9309390972858,77.19052569373592,27814700
2004-02-13,76.63141632080078,77.34361639057687,76.37848721090654,77.09068728068263,44739900
2004-02-17,77.32366943359375,77.49672891152088,77.05742525482556,77.11067510621626,23984300
2004-02-18,76.98414611816406,77.60981355433009,76.77780439298826,77.34356960706452,28618000
2004-02-19,76.697998046875,77.47010054500613,76.58484084814928,77.43016569732946,51146200
2004-02-20,76.46501922607422,76.91763271538603,76.09228049776482,76.86438795290206,46728800
2004-02-23,76.27197265625,76.71793360889563,75.99241868224503,76.69130869544045,36357000
2004-02-24,76.13885498046875,76.53821853544174,75.23362821416563,76.0589802382009,43953000
2004-02-25,76.45833587646484,76.5847978491665,76.09224971768629,76.1854343620695,31213600
2004-02-26,76.50494384765625,76.73790550626636,76.10557520068659,76.2852921074596,29683000
2004-02-27,76.55817413330078,77.03741235656238,76.29858760873114,76.67133127025812,39312000
2004-03-01,77.31697082519531,77.4367753019807,76.7112655533636,76.83107510833129,33130800
2004-03-02,76.86436462402344,77.85611848409052,76.69796273107742,77.17054349766218,38556400
2004-03-03,77.00413513183594,77.12394468781332,76.49161450086176,76.7112661998507,31346200
2004-03-04,77.20382690429688,77.277044149209,76.8909905084329,77.02411508017458,21060000
2004-03-05,77.46337890625,77.84277487960159,76.73121186201477,76.82439648156212,55905600
2004-03-08,76.51823425292969,77.62314509226148,76.48495692629056,77.43677073471797,39281600
2004-03-09,76.21204376220703,76.68462438488788,76.0389844243497,76.61140716803213,39746100
2004-03-10,74.93408966064453,76.3917665564568,74.92077466755691,76.35848923010168,67671800
2004-03-11,73.9623031616211,75.3933551453946,73.94898816857113,74.81427990226938,89134800
2004-03-12,74.93408966064453,75.02061680298618,74.26848219535867,74.36832433078794,54012200
2004-03-15,74.01554870605469,74.78099831294942,73.81586951176605,74.72774849653298,57677200
2004-03-16,74.40827941894531,74.58799124911734,73.77594910779803,74.40162192058833,59832600
2004-03-17,75.24027252197266,75.38670698470094,74.61459984601808,74.66784966486149,41607300
2004-03-18,75.26024627685547,75.39336575700008,74.50145406802933,75.01396965258702,60014300
2004-03-19,74.1815185546875,75.190110792656,74.16816197823088,75.08324289304839,48636200
2004-03-22,73.23974609375,73.85425071174005,72.87237643300244,73.83421329315135,62752100
2004-03-23,73.11280822753906,73.74067428643531,73.04601515863158,73.64048213508183,54080200
2004-03-24,73.17292022705078,73.56700287209028,72.70535858678517,73.1929576366651,51584300
2004-03-25,74.14147186279297,74.34185625757362,73.33326363688815,73.52696719291296,49873600
2004-03-26,74.1614761352539,74.66911263807721,74.00785258444216,74.11472047683495,37409500
2004-03-29,75.20345306396484,75.30364520427811,74.52883651755558,74.56223050033738,44113600
2004-03-30,75.45729064941406,75.5240837258478,74.95633493218345,75.00977143172447,39059900
2004-03-31,75.54412841796875,75.74451276256235,75.06321006773254,75.4706544980168,48517600
2004-04-01,75.99830627441406,76.05842359859261,75.51071232577868,75.52406890004943,45103800
2004-04-02,76.57278442382812,76.7063706353137,76.07850932614669,76.6863332131896,50987700
2004-04-05,76.99353790283203,77.06701180245105,76.43915088204872,76.4525074565321,30251800
2004-04-06,76.74644470214844,76.93346742231034,76.55942198198653,76.69968902210796,28420900
2004-04-07,76.56607055664062,76.79985396987571,76.21874349900999,76.7798114604099,45890500
2004-04-08,76.39237976074219,77.08703870087112,75.97157385794289,77.08703870087112,46929700
2004-04-12,76.69297790527344,76.86664397514146,76.52599267162705,76.53267350784867,23085200
2004-04-13,75.61764526367188,77.01364543923863,75.49073476698713,76.98692717172666,56210300
2004-04-14,75.73782348632812,75.90480872288781,75.17675553756041,75.21683036361954,62322300
2004-04-15,75.45062255859375,75.99833403144953,75.04985893630663,75.77791225559653,61602500
2004-04-16,76.03176879882812,76.17871671834749,75.46401964285735,75.73119211908713,47059200
2004-04-19,76.03176879882812,76.13863677012236,75.65771815932744,75.84474602707195,28277600
2004-04-20,74.75597381591797,76.35903362794492,74.66246246068184,76.19872917553822,53299400
2004-04-21,75.25688934326172,75.44391195347066,74.72253975637672,74.94295634927502,50177300
2004-04-22,76.3122329711914,76.59276687155052,75.1032618082269,75.12998005054449,62071500
2004-04-23,76.38572692871094,76.52599391573608,76.00500079364699,76.42580175472241,29395700
2004-04-26,76.27888488769531,76.7731650570276,75.87812117698333,76.47926929104484,35515200
2004-04-27,76.34566497802734,76.89337644182132,76.11856236836425,76.2989093078005,43485500
2004-04-28,75.35708618164062,76.15193742056975,75.14334531436359,76.07178268434676,50165800
2004-04-29,74.69584655761719,75.69107726477077,74.24832729085522,75.29031366623786,69687600
2004-04-30,74.11473846435547,75.06321353446722,74.07466363198016,74.92294652516782,48681400
2004-05-03,74.90956115722656,75.00307246082137,74.3752064829844,74.38856815263156,33758000
2004-05-04,74.84944915771484,75.6509812260685,74.58227689758117,74.97635954846729,51185100
2004-05-05,75.33039093017578,75.45062052321717,74.91627073991108,75.08325600269157,34405000
2004-05-06,74.68248748779297,75.2034806936537,74.14145686570464,74.82275449737195,54997000
2004-05-07,73.44679260253906,74.96302154392198,73.44679260253906,74.28839969920139,60950000
2004-05-10,72.69202423095703,73.30652876154801,72.37809112842002,73.09946867093241,75279400
2004-05-11,73.30654907226562,73.50693347714503,73.02601498222415,73.11284550647878,48300600
2004-05-12,73.77409362792969,73.834210977797,72.1777147812626,73.18630728515232,90830500
2004-05-13,73.4668197631836,74.01453110926555,73.22636062627105,73.31319620659126,57393700
2004-05-14,73.500244140625,73.96780090330614,72.98592660568924,73.44012678771657,54123100
2004-05-17,72.87235260009766,73.13952998453492,72.41147683532776,72.73208561986466,55020400
2004-05-18,73.23974609375,73.43344963341812,73.02600513549318,73.13287306662838,30193100
2004-05-19,72.98591613769531,74.26168598658413,72.90576647329486,73.80748586970039,54804100
2004-05-20,73.21971130371094,73.38669659259334,72.83230421046697,73.10615743432109,38082900
2004-05-21,73.34659576416016,73.84087574755966,73.11949828204563,73.45346876467414,47480400
2004-05-24,73.65386962890625,73.98116446711846,73.25978678973478,73.8275357577549,40961500
2004-05-25,74.70921325683594,74.79604886387187,73.2063457367548,73.40673011116014,48668000
2004-05-26,74.96967315673828,75.0030722347717,74.48207923174691,74.58227136986332,35977000
2004-05-27,75.39051818847656,75.49738612079649,74.84948240065171,75.17009638958446,45306900
2004-05-28,75.38380432128906,75.39716089598204,75.04983389813822,75.29697384582417,23367200
2004-06-01,75.28363037109375,75.38382254145216,74.72256237066343,75.11664511915824,41044700
2004-06-02,75.56417083740234,75.79795428690552,75.11665154695703,75.49737775010969,39774200
2004-06-03,74.86949920654297,75.60423833389643,74.8561426296752,75.35041750954339,38688300
2004-06-04,75.46399688720703,75.86476057669248,75.28364991454715,75.46399688720703,32739500
2004-06-07,76.61285400390625,76.68632794397102,75.75789007877466,75.7645709176861,31643800
2004-06-08,76.7197036743164,76.75977850360454,76.25882275356119,76.392414011164,32846500
2004-06-09,76.00501251220703,76.61283621636444,75.95825684265647,76.48593088243334,36737600
2004-06-10,76.37904357910156,76.37904357910156,76.09850961428235,76.17198352354235,21711000
2004-06-14,75.6242904663086,76.04509151534396,75.3905121057334,76.02505409814981,34633000
2004-06-15,76.15861511230469,76.44582988781966,75.8179689405889,76.07846547001127,37445000
2004-06-16,76.14524841308594,76.27883452980313,75.94486414202643,76.14524841308594,26633400
2004-06-17,76.03176879882812,76.19207330376365,75.69779810755257,76.04512538424427,28402400
2004-06-18,76.1751937866211,76.57072021123756,75.87352516421245,75.93385684285903,31799800
2004-06-21,75.8868637084961,76.51702129753971,75.83993740598753,76.25557402433722,25284000
2004-06-22,76.26905059814453,76.34279273020287,75.53163439214927,75.84000825594408,37334000
2004-06-23,76.9260025024414,76.98633416704955,76.03439706292973,76.16177072988474,35580000
2004-06-24,76.6846694946289,77.0466748443532,76.5975220475902,76.79863272104573,35272100
2004-06-25,76.31596374511719,77.0533849381585,76.20870573541217,76.69808478946803,32837900
2004-06-28,76.05451965332031,76.83216199524185,76.02770898564285,76.77182520649879,40824500
2004-06-29,76.36959075927734,76.53718554506293,76.03440118770615,76.10814330261877,28418100
