Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2008-02-29,95.82289123535156,97.1547486878049,95.07818476225718,97.09747366019316,252715200
2008-03-03,95.5937271118164,95.8157033067343,94.69149811519571,95.33594583761389,189483500
2008-03-04,95.22854614257812,95.52212158412149,93.79643031117494,94.68433513389184,282513100
2008-03-05,95.83002471923828,96.5031208558566,94.76309457436713,95.53643837434292,270681400
2008-03-06,93.84654235839844,95.39322997434942,93.48135677942777,95.22137215274067,247911700
2008-03-07,92.8798828125,94.33347959741523,92.07073382120666,92.92284454191781,326434600
2008-03-10,91.65544128417969,93.03742824022629,91.36185482653309,92.97298563035656,235683600
2008-03-11,94.94927215576172,95.03519559855782,92.33565453356849,93.60307994568767,341440600
2008-03-12,94.06138610839844,95.78708863527906,93.91817668329413,95.04954971612206,229161100
2008-03-13,94.26902770996094,94.97792903616592,92.08505963475929,92.80827425356655,351504200
2008-03-14,92.80828857421875,95.09967225457159,91.49790097119372,95.07103473877059,484687800
2008-03-17,91.87024688720703,92.55765647325403,90.27343508605577,90.63146409892394,405311100
2008-03-18,95.68678283691406,95.72974454573792,93.07316597968443,93.53144241742572,334416600
2008-03-19,93.31663513183594,96.4171550396089,93.11612894433358,96.0519695835089,345971600
2008-03-20,95.04513549804688,95.64240711678237,93.01585040931184,93.58434274846822,245320700
2008-03-24,96.94490051269531,97.72926501372362,95.87989132871796,95.93025782039163,208977300
2008-03-25,97.0384521484375,97.54217196520865,96.26127972530408,97.04564422429549,192947200
2008-03-26,95.85108947753906,97.21113831207529,95.78632786167238,96.75779602074134,196934300
2008-03-27,95.54887390136719,96.74341737210736,95.2466419955659,96.57070872010559,225153200
2008-03-28,94.63494873046875,95.96621814017247,94.3111297060253,95.69996865033812,180896100
2008-03-31,94.96598815917969,95.51288236748178,94.33273414305346,94.47665251573633,166692100
2008-04-01,98.30498504638672,98.47049069352414,96.07421092817975,96.14617563403384,254547300
2008-04-02,98.36970520019531,99.06772082751478,97.85159028135473,98.62157058417289,210910800
2008-04-03,98.61437225341797,98.90221998893665,97.6573101010899,97.83721081818844,175884800
2008-04-04,98.50645446777344,99.27643495015562,97.95235708196469,98.6719600836959,204446800
2008-04-07,98.55682373046875,99.71538490586259,98.3985102048669,99.21165406243696,154245500
2008-04-08,98.4560775756836,98.5280312801,97.83001556367232,98.00272421875633,148937300
2008-04-09,97.74365234375,98.441667957468,97.0672239362074,98.30494166484543,195610600
2008-04-10,97.88035583496094,98.3480931668243,97.07439339784881,97.44858985149854,192967800
2008-04-11,95.98065185546875,97.23275405072803,95.71439127832512,96.77941162635882,222973300
2008-04-14,95.65681457519531,96.09577281253964,95.38337292162987,95.84391836898543,160522000
2008-04-15,95.8798828125,96.20370188248388,95.22504161702686,96.12454513379738,172389200
2008-04-16,98.4776611328125,98.52083554991498,96.80098506029647,96.81536921248474,189268900
2008-04-17,98.62158966064453,98.76550805921234,97.6213419672338,97.88039947676384,179665700
2008-04-18,99.6506118774414,100.42778436887552,99.49229835250468,99.98163406056442,218530600
2008-04-21,99.70098114013672,100.01040510775978,99.1972613205942,99.4707029481924,118587400
2008-04-22,99.26200866699219,99.52825818039648,98.51361563108782,99.44190936097174,162166000
2008-04-23,99.1037368774414,99.86651438402346,98.67197063811079,99.36998650287472,193309000
2008-04-24,99.53548431396484,100.55731917506066,98.61438244537602,99.3627756548039,229381300
2008-04-25,100.45655822753906,100.6652382143608,99.24042770291771,100.31262887909078,190788100
2008-04-28,100.47809600830078,100.92424602427856,100.29819539150172,100.65799662509986,105610200
2008-04-29,100.08235931396484,100.55009674453272,99.74414511760935,100.30543442639775,125514100
2008-04-30,99.49229431152344,101.16897040823932,99.49229431152344,100.2334844298642,208395900
2008-05-01,101.55032348632812,101.55032348632812,99.49946250114512,99.57861923266016,187279500
2008-05-02,101.83098602294922,102.44984485647285,101.14736557412203,102.42825765137168,181585500
2008-05-05,101.3416748046875,101.90296417209363,101.03944291302794,101.49998831654754,118504500
2008-05-06,102.21958923339844,102.32752527110878,100.52132603172285,100.75879629495394,179339800
2008-05-07,100.39898681640625,102.2123779862277,100.11834216058145,102.10444195716717,199267300
2008-05-08,100.13994598388672,100.97468801469893,100.01041174725138,100.55731699929282,178321200
2008-05-09,99.95282745361328,100.30543678883075,99.62900838018824,99.73695539150835,152588200
2008-05-12,101.075439453125,101.14739316299925,99.8305183913023,100.20471501556676,147865900
2008-05-13,101.08980560302734,101.384845407695,100.55010346387495,101.32008378626105,159132200
2008-05-14,101.2984848022461,102.32751149073421,101.07540970084051,101.5143678288623,181910800
2008-05-15,102.56502532958984,102.63699002914812,101.34170229899979,101.49281279569205,166927000
2008-05-16,102.65858459472656,102.8096951022404,101.90299911634045,102.80250302387813,204236800
2008-05-19,102.93919372558594,103.8386973216147,102.39949156796868,102.76648508225175,165664400
2008-05-20,102.10442352294922,102.42824253193504,101.46397757886065,102.37787605422258,178552100
2008-05-21,100.37744140625,102.26999011216711,100.02483193071859,102.0469149057119,252724800
2008-05-22,100.391845703125,100.86678648456655,100.02485199761522,100.33427612534959,170820400
2008-05-23,99.04613494873047,100.49973576720174,98.95978612118873,100.0607775934179,181376400
2008-05-27,99.78014373779297,100.02480609585635,98.96698892275202,99.16128478604668,168322900
2008-05-28,100.24070739746094,100.74442733809718,99.30522123326723,100.14715548696022,181288100
2008-05-29,100.7444076538086,101.41363309126548,100.08237429257301,100.11835663421745,173927200
2008-05-30,100.99625396728516,101.27689861061327,100.70121419396747,101.08260278668858,117362000
2008-06-02,99.95282745361328,100.64365099315201,99.3051893067632,100.62206378694151,181069900
2008-06-03,99.36991119384766,100.47090219143891,98.75105257596354,100.24063509050657,271965700
2008-06-04,99.3196029663086,100.13994989615077,98.91662706817837,99.08932475008007,246637700
2008-06-05,101.30565643310547,101.38481316088168,99.53544012867708,99.722532857846,237867100
2008-06-06,98.07469177246094,100.60050542599369,98.02432527028405,100.42060466914472,384276300
2008-06-09,98.31212615966797,98.94538010603195,97.44141296368429,98.48483477602181,228263900
2008-06-10,97.82279968261719,98.65754150865575,97.39823669498719,97.62850386546225,260234900
2008-06-11,96.38359069824219,98.05306330972257,96.3763876436252,97.84438335088734,283890100
2008-06-12,96.75062561035156,97.7724605997856,96.08140006005632,96.85857265348592,252791800
2008-06-13,97.97393798828125,98.24019854836993,96.72902794988072,97.26873016644548,244726900
2008-06-16,98.0314712524414,98.53519093871111,97.47738508767753,97.54214669442672,185832500
2008-06-17,97.55654907226562,98.67192453893904,97.41261973955096,98.63595318602682,191707700
2008-06-18,96.60665893554688,97.52055740553809,96.21807832310056,96.9232858687889,265893000
2008-06-19,96.72901153564453,97.31909112948576,96.06697824663321,96.53471569617635,304204900
2008-06-20,95.15894317626953,96.2509744840132,94.89858995277702,96.07017394089866,289275700
2008-06-23,95.0649185180664,95.62901530102216,94.97090974436634,95.5277674434452,165096400
2008-06-24,94.87688446044922,95.78088707778686,94.15368236657912,94.77563660871493,267300600
2008-06-25,95.32527160644531,96.47516035214005,94.91305212797631,95.26018606276949,287853900
2008-06-26,92.7362289428711,95.04324607295928,92.62775301065658,94.42853073175789,297775000
2008-06-27,92.22998046875,93.19184076888112,91.8756129172894,92.77238214689376,303423400
2008-06-30,92.555419921875,93.22799818812922,92.06364220549992,92.49032885476915,258842600
2008-07-01,92.84471893310547,92.90980449455323,91.07286990877228,91.4995566362967,388622000
2008-07-02,91.25369262695312,93.40883852727971,91.08735362246729,93.14124609554341,288064600
2008-07-03,91.34765625,91.92622014188055,90.393029690713,91.92622014188055,239352500
2008-07-07,90.41474914550781,92.09257826130967,89.61922771878719,91.69482030674719,372427300
2008-07-08,92.02022552490234,92.12870693383191,89.82169067313157,90.39302094373986,375973700
2008-07-09,90.24842071533203,92.38186541234846,89.9591386756698,92.20829839558951,336729400
2008-07-10,90.6172103881836,90.97157781379829,89.37330209857242,89.98802267864495,436475700
2008-07-11,89.56136322021484,91.05116359434888,88.5850412946424,89.6553830431661,481124600
2008-07-14,88.75139617919922,90.76189789517738,88.5199716403297,90.58833087042431,322720800
2008-07-15,87.50023651123047,89.3082420913643,86.79872946332331,88.08603407115854,502502500
2008-07-16,89.64816284179688,90.08931671767846,87.57980367482305,87.83292339436264,371642900
2008-07-17,90.54495239257812,91.31155080808738,89.74219716198843,90.50156200744267,375490600
2008-07-18,91.10902404785156,91.42722929344858,90.50876484186418,91.24642872665204,267030100
2008-07-21,91.15965270996094,91.7020544384591,90.53769828654207,91.49232510799499,222863000
2008-07-22,92.19380187988281,92.42522632049601,90.291776913424,90.5087397404462,296904200
2008-07-23,92.69285583496094,93.40159113955163,92.24447385136999,92.49036003364931,311698400
2008-07-24,90.76910400390625,92.86639135657695,90.51598435321719,92.81576190884458,248634500
2008-07-25,90.74742126464844,91.47785156855994,90.5232248139313,91.04393131965516,219131000
2008-07-28,89.41669464111328,91.16684215302561,89.25758931864972,90.7690843644601,205201300
2008-07-29,91.32598114013672,91.39830026311665,89.41672760197045,89.66261924121669,261505600
2008-07-30,92.9531478881836,93.00377732273712,91.32594346326532,91.92620241979085,354710000
2008-07-31,91.72372436523438,92.98210000147832,91.57908063357716,92.13594934466762,277402100
2008-08-01,91.23917388916016,92.04915665933957,90.73292914020422,91.93344719971128,248690900
2008-08-04,90.39303588867188,91.22471947117822,90.22670248272735,91.152400359133,188239600
2008-08-05,92.83024597167969,92.97488422199619,90.37859066092449,91.13794975147952,251577600
2008-08-06,93.24247741699219,93.51006980112274,92.19384169219602,92.58437163892324,209555400
2008-08-07,91.85392761230469,92.88810714390019,91.51402164129419,92.54096760480978,246312500
2008-08-08,93.56065368652344,93.96564510356282,91.39828091683923,91.54292464977775,260811700
2008-08-11,94.52975463867188,95.1083075106705,93.4594075480593,93.6329800307721,249425800
2008-08-12,93.54621124267578,94.52252761513428,93.09781836392061,94.21878400802342,213200800
2008-08-13,92.98213958740234,93.76318848290168,92.3312507942288,93.14123396597215,256393200
2008-08-14,93.68362426757812,94.21879796041904,92.38909696210617,92.45418252287025,239555300
2008-08-15,94.13922119140625,94.3778792217068,93.51003886118866,93.96564870522707,181000800
2008-08-18,92.85189056396484,94.36337987128977,92.32395627213647,94.3272175696171,172275100
2008-08-19,91.83944702148438,92.34569187859218,91.50677466729095,92.15042419221224,194673700
2008-08-20,92.26615142822266,92.53373274990449,91.36937659704175,92.12874122459422,225498200
2008-08-21,92.42524719238281,92.88809617813186,91.557401205907,91.66588264391586,180609800
2008-08-22,93.76315307617188,93.76315307617188,92.42523573772519,93.0544180685281,167715300
2008-08-25,91.86113739013672,93.76315711472233,91.66587523158624,93.14844189010145,171936900
2008-08-26,92.12871551513672,92.4758549525268,91.54292357698475,91.86112875053198,159117200
2008-08-27,93.02550506591797,93.17014330284272,92.06364478934272,92.24444534429618,171032800
2008-08-28,94.1536865234375,94.26216242823192,93.37262690335164,93.49556994051488,167537100
2008-08-29,93.14119720458984,94.11752449141244,92.93870149157593,93.8210089705032,189195800
2008-09-02,92.5626449584961,94.52976127756611,92.22273905297129,94.03797805960257,252364900
2008-09-03,92.48308563232422,92.93147293554564,91.79604582155054,92.48308563232422,251947000
2008-09-04,89.69878387451172,92.01303463506882,89.64815993224681,91.8250004848295,340042500
2008-09-05,89.98079681396484,90.36409301371889,88.23064919513627,89.16358049217969,289503400
2008-09-08,91.83944702148438,92.74345530077724,89.98081756413734,92.59880603075361,364075300
2008-09-09,89.11296081542969,92.10701697295923,88.80921726729632,91.91898288800306,377326800
2008-09-10,89.47457122802734,90.32794998904272,88.62842603346651,89.59751426978174,298916600
2008-09-11,90.76910400390625,90.93543740967569,87.94138092988035,88.31744914027087,375369400
2008-09-12,91.18858337402344,91.2753696439864,89.55415000502576,89.88682243015616,297851200
2008-09-15,86.84934997558594,90.87035797927517,86.7047117419144,87.96308203116064,483607000
2008-09-16,88.302978515625,88.46208386622234,84.614648775101,84.75928699331985,581744300
2008-09-17,84.33261108398438,88.12218916144951,83.89145728958842,86.52391292175065,624095600
2008-09-18,86.83488464355469,88.07879326324436,82.30040944908514,85.37401868264139,776114700
2008-09-19,90.28345489501953,93.10572003577185,89.70881736322974,92.1601128468452,501087800
2008-09-22,88.2394790649414,90.74169676769257,87.54846235145342,90.52347804262652,249966500
2008-09-23,86.23186492919922,88.75589707570428,86.03546702659442,87.90485429649951,327470400
2008-09-24,86.50829315185547,87.28659843256453,85.6790709107087,86.81379491448165,311818400
2008-09-25,87.86123657226562,88.67591349529876,86.15187511590128,86.85016724298717,328253000
2008-09-26,87.90486907958984,88.37767255294823,86.20278323493802,86.43554725342543,285917400
2008-09-29,81.0165023803711,86.80651226255522,80.71827607960356,86.66103683040501,459562300
2008-09-30,84.36976623535156,84.9589545241578,80.39822683638342,82.56584638320284,328154400
2008-10-01,84.42068481445312,84.87894299782616,82.88589504854033,83.84604738815823,332783000
2008-10-02,81.35839080810547,83.72967852784615,80.78375331055463,83.61329372096004,365337800
2008-10-03,80.260009765625,83.97696383940657,79.77993644870413,82.09303110176653,461798000
2008-10-06,76.172119140625,78.28154674912632,73.20437294174867,77.93967329073908,610637500
2008-10-07,72.76063537597656,78.07057106301366,72.48422987825361,77.71414687571561,540012100
2008-10-08,70.92765045166016,74.32455323578772,70.41847519876852,70.93492034061273,725414800
2008-10-09,65.97412872314453,73.18982620379033,65.64680614776127,72.49153397331493,534485200
2008-10-10,64.37386322021484,68.33085726632468,60.795114190029615,63.108209158228796,871026300
2008-10-13,73.72078704833984,73.72078704833984,65.42856112339658,68.2799268563863,455584000
2008-10-14,72.62969970703125,76.76126428194392,70.63665789346462,76.15753083510354,546268300
2008-10-15,65.47947692871094,71.13856123375761,65.25398838457801,70.89124638414933,484627500
2008-10-16,68.20716094970703,68.93454884979768,62.94814953978805,66.40324206521862,708811200
2008-10-17,67.79985046386719,71.71319680932936,66.66512669779569,66.91243601110611,476649000
2008-10-20,71.87322235107422,72.08416558352751,68.4399493461663,69.35645998211099,321294200
2008-10-21,69.7274398803711,71.74957837939793,69.2619118323735,70.53484130257708,356502000
2008-10-22,65.93045806884766,69.7274249037813,63.668280595153945,67.79256986087944,516168000
2008-10-23,66.69425964355469,67.2470709601318,62.41721130766578,65.67591453741284,634666400
2008-10-24,63.311885833740234,65.40676238925457,61.10062447259751,61.144265999941666,545812600
2008-10-27,61.06424331665039,65.10852588941187,60.882396248346446,62.53357073628421,397288600
2008-10-28,68.199951171875,68.54909456388675,61.48615249528699,63.53011252006101,639939500
2008-10-29,67.7052993774414,70.68031464454613,66.9924564534316,68.20719349429936,531270100
2008-10-30,70.04750061035156,70.22207226119403,67.5743791003637,69.66925555907139,414582100
2008-10-31,70.43301391601562,71.69866806695268,68.72365243609771,69.1600843278485,411394000
2008-11-03,70.63666534423828,71.05855181300315,69.79289240670855,70.39662591723089,205419400
2008-11-04,73.03705596923828,73.36437845799499,70.34571614683703,72.05507740390445,346793400
2008-11-05,69.96748352050781,73.25527624958215,69.10188965321194,72.15691834438309,387844100
2008-11-06,66.09049987792969,69.4219395480033,65.50858703135945,68.70909658843136,477721900
2008-11-07,68.27265167236328,68.37448556860936,65.82862706339517,66.66512453930035,380391000
2008-11-10,67.37796783447266,69.48739475150066,66.134134662424,69.2546307464892,301773000
2008-11-11,65.29764556884766,67.0215578461181,64.48297422056041,66.01776398503601,418498200
2008-11-12,62.42444610595703,64.70116884602443,61.91527665914668,64.1774540791041,454330600
2008-11-13,66.31598663330078,66.72332783443134,59.711299870636395,62.64994912031789,753141900
2008-11-14,63.0063591003418,66.96334658315656,62.93361585085511,65.03577256143677,540352300
2008-11-17,62.16989517211914,64.41752294402983,61.94440651591074,62.83181581272892,415254900
2008-11-18,63.340938568115234,63.442772428391216,60.30773240947546,61.93707972342024,523811800
2008-11-19,59.28215789794922,63.1882358210817,58.860271270591134,62.48994358417869,558327600
2008-11-20,54.8814582824707,60.0168246955986,54.590507331760804,58.285636571392935,814180400
2008-11-21,57.84192657470703,58.84572617825414,54.074054216087376,56.34350815722279,718536500
2008-11-24,61.8498420715332,63.2755228380311,58.45293917408257,59.58766343629782,523305300
2008-11-25,62.30809020996094,63.65375757962993,60.96969272830169,63.50100668843287,454112400
2008-11-26,64.71571350097656,64.87573975447262,61.27516569940205,61.31881275460203,370134200
2008-11-28,65.53041076660156,65.55950696520406,64.35932068266195,64.46842449050581,118308100
2008-12-01,59.725852966308594,63.682847041776036,59.5440058937159,63.653750844217335,369927100
2008-12-02,62.02439498901367,62.18442129543039,59.67493399798877,60.71509944016537,469508400
2008-12-03,63.515525817871094,63.886495286081434,60.47504347442191,60.66416592579804,519863500
2008-12-04,62.04623031616211,64.04654833802564,60.91150068280445,62.599041482904376,444173800
2008-12-05,63.95927047729492,64.31568928536227,59.82042817201463,60.846048611976364,471905300
2008-12-08,66.19231414794922,67.19610768335086,64.06834232256169,65.71223535958504,412859300
2008-12-09,65.10124206542969,67.01427097968867,64.72300265388246,65.73407177942774,370790000
2008-12-10,65.5449447631836,66.4541799246421,64.73754349584596,65.69769560436491,396187400
2008-12-11,63.96652603149414,66.19233235460078,63.551914940924625,65.13034614980049,365061000
