Price,Close,High,Low,Open,Volume
Ticker,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC
Date,,,,,
1998-01-02,1581.530029296875,1581.530029296875,1563.77001953125,1574.0999755859375,434140000
1998-01-05,1594.1199951171875,1602.510009765625,1582.989990234375,1585.77001953125,681560000
1998-01-06,1580.1400146484375,1594.1199951171875,1576.260009765625,1588.0699462890625,635700000
1998-01-07,1561.699951171875,1580.1400146484375,1547.52001953125,1574.010009765625,691340000
1998-01-08,1555.5400390625,1566.56005859375,1550.699951171875,1555.9100341796875,645050000
1998-01-09,1503.219970703125,1555.6600341796875,1497.3699951171875,1555.5400390625,813460000
1998-01-12,1507.5799560546875,1507.719970703125,1465.6099853515625,1482.010009765625,698330000
1998-01-13,1541.6300048828125,1542.1800537109375,1519.6199951171875,1519.6199951171875,742030000
1998-01-14,1548.760009765625,1550.7099609375,1535.97998046875,1549.800048828125,691680000
1998-01-15,1547.06005859375,1554.8499755859375,1541.2900390625,1545.8199462890625,659450000
1998-01-16,1562.8800048828125,1564.9599609375,1557.68994140625,1557.68994140625,701230000
1998-01-20,1590.1400146484375,1590.1400146484375,1567.800048828125,1567.800048828125,715490000
1998-01-21,1587.9200439453125,1590.47998046875,1578.4300537109375,1583.4000244140625,716850000
1998-01-22,1576.510009765625,1585.050048828125,1573.280029296875,1577.8800048828125,660500000
1998-01-23,1575.9300537109375,1584.949951171875,1568.1800537109375,1582.52001953125,647390000
1998-01-26,1561.4599609375,1579.31005859375,1556.9100341796875,1578.3299560546875,588240000
1998-01-27,1578.9000244140625,1580.0400390625,1559.260009765625,1562.22998046875,680550000
1998-01-28,1610.8199462890625,1611.5,1586.489990234375,1586.489990234375,777610000
1998-01-29,1619.489990234375,1629.5400390625,1608.3499755859375,1609.0799560546875,827970000
1998-01-30,1619.3599853515625,1628.199951171875,1615.4200439453125,1624.530029296875,729510000
1998-02-02,1652.8900146484375,1653.93994140625,1640.06005859375,1640.06005859375,808120000
1998-02-03,1666.3399658203125,1666.5400390625,1649.31005859375,1654.22998046875,764140000
1998-02-04,1680.43994140625,1681.1700439453125,1661.1099853515625,1663.4599609375,820450000
1998-02-05,1676.9000244140625,1701.199951171875,1675.0999755859375,1692.219970703125,865990000
1998-02-06,1694.3499755859375,1694.56005859375,1675.4000244140625,1675.510009765625,753820000
1998-02-09,1690.4300537109375,1701.5799560546875,1686.2099609375,1699.9200439453125,688620000
1998-02-10,1709.0400390625,1713.5400390625,1692.1099853515625,1692.2900390625,835560000
1998-02-11,1708.550048828125,1714.1500244140625,1703.780029296875,1708.989990234375,760090000
1998-02-12,1714.3399658203125,1714.6199951171875,1692.3699951171875,1702.8900146484375,769560000
1998-02-13,1710.4200439453125,1715.1099853515625,1707.5999755859375,1709.4000244140625,683180000
1998-02-17,1703.4300537109375,1723.4000244140625,1700.9100341796875,1721.02001953125,691970000
1998-02-18,1715.72998046875,1715.739990234375,1701.3599853515625,1702.7900390625,687480000
1998-02-19,1727.010009765625,1730.8800048828125,1717.469970703125,1723.9000244140625,738870000
1998-02-20,1728.1300048828125,1731.8399658203125,1713.8399658203125,1731.8399658203125,745760000
1998-02-23,1751.760009765625,1751.760009765625,1735.5699462890625,1744.2099609375,731710000
1998-02-24,1738.7099609375,1757.9599609375,1738.7099609375,1755.75,774920000
