Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-06-30,285.482177734375,287.18568953468224,281.27902922068364,281.43640077884385,113394800
2020-07-01,287.48193359375,288.75031447900784,286.1395287421861,286.60243281239894,72396500
2020-07-02,289.0650634765625,292.27761860525646,288.3984805369268,290.92591848242125,69344200
2020-07-06,293.52740478515625,294.11066832520936,292.14795995471866,292.8978621480964,61713800
2020-07-07,290.5000915527344,293.9626051282298,290.1205068059593,291.98139030142596,82910000
2020-07-08,292.72198486328125,292.8330773096431,289.50019090510847,291.2684594320676,54638600
2020-07-09,291.0555725097656,293.5737718234087,287.6300710323036,293.33305266183123,83354200
2020-07-10,294.02740478515625,294.29589705762123,289.55576388536076,290.990755205838,57550400
2020-07-13,291.4814453125,298.76755120134084,290.82412941270053,296.3789785176982,102997500
2020-07-14,295.25872802734375,296.0364034313033,288.8521236231709,290.05566283689916,93657000
2020-07-15,297.9714050292969,299.07311915926357,295.5828038092208,298.48985541358394,87196500
2020-07-16,296.99005126953125,297.443688293604,295.4161658645114,296.0642429732671,54622500
2020-07-17,297.8509826660156,298.6379252006533,296.01787245922196,297.9991153522291,62774900
2020-07-20,300.2581481933594,301.0080506399925,296.83264625549896,297.58254870213204,56308800
2020-07-21,300.8968811035156,302.67441672420216,299.90625971666196,302.2300469457401,57292200
2020-07-22,302.60968017578125,302.9244798533065,300.42478620141566,300.5358786742239,57792900
2020-07-23,298.9989929199219,302.9522118119583,297.62881493687297,302.2485885751996,75738000
2020-07-24,297.07330322265625,298.10093663670415,295.5642315215915,297.1381165695117,73766600
2020-07-27,299.23968505859375,299.41559085189874,296.9714439891893,297.76765361995194,48293000
2020-07-28,297.3418273925781,299.62857474108495,297.0455619923725,298.50832649407437,57495000
2020-07-29,300.998779296875,301.56353703162114,298.1843142537646,298.22135449541014,48454200
2020-07-30,299.9248046875,300.34142966237613,295.9253348944349,298.01764213127547,61861700
2020-07-31,302.2947998046875,302.39665337033796,297.4898543134482,301.72080339976225,84986800
2020-08-03,304.39642333984375,305.1648315561878,303.41506911009435,303.9612924452629,53077900
2020-08-04,305.5722351074219,305.5722351074219,303.5354458801942,303.5354458801942,41917900
2020-08-05,307.4700927734375,307.7293461463775,306.6090980821807,306.8775903231406,42697700
2020-08-06,309.5254211425781,309.6457807205977,306.5628520645501,306.8868905622747,43679400
2020-08-07,309.74761962890625,310.0346178766964,307.64601718121753,308.5533192811668,57308300
2020-08-10,310.6734313964844,310.85857606472894,308.25705755982693,310.2012602236318,44282100
2020-08-11,308.10888671875,312.4972357886922,307.3775187516076,311.8584260174997,69601100
2020-08-12,312.40472412109375,313.18239962578446,310.5253345880685,310.55310770418515,53774400
2020-08-13,311.8399353027344,313.1545952590524,310.9141271866692,311.63625638706316,41816100
2020-08-14,311.8492126464844,312.386197193319,310.7197255777267,311.45112192434925,47260400
2020-08-17,312.8398132324219,313.2379039279469,311.8584589230985,312.86758634482084,35481000
2020-08-18,313.5156555175781,313.94151931492354,311.63623802939264,313.2378961470677,38733900
2020-08-19,312.2102966308594,314.41369632346203,311.64553896028053,313.8952460130352,68054200
2020-08-20,313.1823425292969,313.66375253869415,310.3493721881814,310.4789706219572,42207800
2020-08-21,314.29339599609375,314.5155809357857,312.50656459465205,312.8491373812447,55106600
2020-08-24,317.47821044921875,317.55226268539195,314.2656543583868,316.7375468203444,48588700
2020-08-25,318.58905029296875,318.67236962408947,316.87629981081636,318.042826953343,38463400
2020-08-26,321.783203125,322.0516671941321,318.6354605017545,319.1816840177018,50790200
2020-08-27,322.48675537109375,323.9402810146321,320.8203119253996,322.65342231840225,58034100
2020-08-28,324.5697326660156,324.6993593382538,322.3200261700171,323.51432631434625,48588900
2020-08-31,323.3940124511719,325.23636145672884,323.1625604352609,324.3568607483191,66099200
2020-09-01,326.44000244140625,326.54182778970767,323.3292719549087,324.2273071091155,54908700
2020-09-02,331.16162109375,332.13370845126155,327.20840179877194,328.3564232368283,69540000
2020-09-03,319.7648620605469,329.93948368334827,317.17258251896726,329.46731252773276,148011100
2020-09-04,317.15411376953125,322.02384556505757,310.02537950989625,320.44998861723474,139156300
2020-09-08,308.4884948730469,317.21888632629816,308.1829906456316,311.72882307371316,114465300
2020-09-09,314.580322265625,317.05221391399175,311.63623122167985,312.5064930407791,91462300
2020-09-10,309.1181945800781,317.1171648354298,308.1553458884435,316.45984875189214,90569500
2020-09-11,309.27545166015625,311.9695566218667,306.4424811341146,310.9048829574324,84680200
2020-09-14,313.3489990234375,315.12656299224113,309.423581752998,312.450964043728,65605700
2020-09-15,314.93212890625,316.64485115308514,313.3582439593315,315.81162957965364,52920900
2020-09-16,313.68231201171875,317.60772937455226,313.40455262542565,316.17273809901303,82096000
2020-09-17,310.9233703613281,312.64538801635723,308.28481178308215,308.81252914941524,91523300
2020-09-18,307.3438415527344,311.8426865400238,304.852750491152,311.73114938301563,105877900
2020-09-21,303.9232482910156,304.07197396170466,299.0526031336653,302.7427755109806,99450800
2020-09-22,307.0185852050781,307.57629950063915,302.89153913106475,305.41054349881875,63612100
2020-09-23,299.8984069824219,307.8550444577609,299.39646148581187,307.5761732411928,93112200
2020-09-24,300.6978454589844,303.7652309903187,297.2586315522572,298.5785542052481,76681300
2020-09-25,305.5591735839844,306.34923785839106,298.9689221639233,299.84263930150775,71069400
2020-09-28,310.6343078613281,311.3500234799147,308.7380912248232,309.73267808300886,64584600
2020-09-29,308.9426574707031,311.17348607492755,308.2455217589752,310.4298859956943,51304000
2020-09-30,311.2849426269531,314.4452844069557,309.4166104963907,309.61180048470607,104081100
2020-10-01,313.2834167480469,314.86357357981365,311.3965044009991,313.8875951945023,88698700
2020-10-02,310.30902099609375,313.2555935281312,307.845814008662,308.3198753338645,89431100
2020-10-05,315.81170654296875,315.997592335317,312.32602881311146,312.372493169569,45713100
2020-10-06,311.3221740722656,318.0518759506169,310.810952625502,315.95116484965547,90128900
2020-10-07,316.7412109375,317.5498836075038,314.2593959883173,314.28728027464444,56999600
2020-10-08,319.5483703613281,319.61344315918404,317.76369072876383,318.6839290178844,45242500
2020-10-09,322.4019775390625,322.8667345981165,320.58013781019633,321.2028963840777,59528600
2020-10-12,327.58868408203125,329.0666082622925,324.4562257534408,324.94886714686123,80388500
2020-10-13,325.4508361816406,327.6258961713818,324.4841333973587,327.44928619060363,73255500
2020-10-14,323.40582275390625,327.1238790245569,322.6715270643458,326.02705923267933,57727900
2020-10-15,323.0062255859375,323.4895628194693,318.94425255390377,319.48335837720754,60357700
2020-10-16,322.8109130859375,326.0270234645891,322.6343031631358,324.36318552338577,89501900
2020-10-19,317.9031066894531,324.707127920646,317.0014769337468,324.0750651798359,68425600
2020-10-20,319.1766357421875,322.42993590297846,318.4888042140515,319.2509844074483,60051900
2020-10-21,318.5723571777344,321.3051307249696,318.26560165924946,319.1300429085846,63575000
2020-10-22,320.31988525390625,320.9054837575771,316.6390168449337,318.78619244737797,55399300
2020-10-23,321.4074401855469,321.6026302378222,318.94423306603966,321.54686165145785,49143900
2020-10-26,315.4678649902344,318.8048178502361,311.9635780013349,318.0147250392189,91473000
2020-10-27,314.3802490234375,316.1463200782655,314.16645057598026,315.8117086299166,65994100
2020-10-28,303.6351013183594,314.408167114241,303.142459944312,308.6916606581954,127094300
2020-10-29,306.72113037109375,309.90005330317524,302.17579195493704,303.86751474171876,90597700
2020-10-30,303.5235595703125,306.4515234799912,299.861271536879,305.14090511981635,120287300
2020-11-02,306.925537109375,308.9332624062215,304.17415521892417,306.925537109375,86068300
2020-11-03,312.3447265625,314.40824969069655,307.00932291776525,310.16966624356775,93294200
2020-11-04,319.3253173828125,323.4151742045212,315.6537249327258,316.83419775911113,126959700
2020-11-05,325.552978515625,327.3655421857988,324.27024464030404,324.62346450353925,82039700
2020-11-06,325.4786376953125,326.7334873150784,323.1455483916412,325.2648392554505,74973000
2020-11-09,329.5684814453125,338.69631572980416,329.10372444548926,338.31521158596723,172304200
2020-11-10,329.0851135253906,330.1447446350577,325.8039305489135,328.5738638536056,85552000
2020-11-11,331.52978515625,332.3570379013313,330.03325280113376,331.2787982108576,58649000
2020-11-12,328.31365966796875,331.5762631602293,326.5011242351162,330.5166034949924,67546200
2020-11-13,332.8590087890625,333.6026087311802,329.7079423371588,330.2284679699451,62892200
2020-11-16,337.0139465332031,337.2091365588106,334.24398420061374,335.5360224634201,74541100
2020-11-17,335.2013854980469,336.409770903095,333.0820943880079,334.59720697878305,66111000
2020-11-18,331.16729736328125,336.01936231897963,331.1301088549771,335.47095237920496,70591300
2020-11-19,332.5615539550781,332.9333539222123,329.1874132294605,330.53522002265584,59940900
2020-11-20,330.28424072265625,332.5057930917374,330.20989207411236,332.301298850092,70417300
2020-11-23,332.2641296386719,333.5282836694918,329.85669132516,332.0968238948421,63230600
2020-11-24,337.6181335449219,338.16654349406434,333.96514971257983,334.82028685253994,62415900
2020-11-25,337.09765625,337.5624133955992,336.00083619435185,337.53452910152424,45330900
2020-11-27,338.0364074707031,338.5104403756147,337.02321213244505,338.1944089835005,28514100
2020-11-30,336.5399475097656,337.52523040523903,333.8536659148317,337.25566331375273,83872700
2020-12-01,340.22076416015625,341.7637610766728,339.2075971251857,339.8024998061892,74231400
2020-12-02,340.9365234375,341.09452496721,338.5290850488173,339.10537931768437,45927000
2020-12-03,340.84356689453125,342.2378382052782,339.7374427186835,340.8342626751724,62882000
2020-12-04,343.7808532714844,343.7808532714844,341.3362262394426,341.4291833383519,50749900
2020-12-07,343.0743408203125,343.56698213719176,341.8009110974276,343.00926802818253,48944300
2020-12-08,344.0782470703125,344.6452370556998,341.75446181901555,341.8009261774338,42458900
2020-12-09,340.9922180175781,344.89615981420366,340.1556610873381,344.73815831878346,74098300
2020-12-10,340.88067626953125,341.93100325191364,338.74277706945526,339.61652249067066,57735400
2020-12-11,340.48101806640625,340.890006557245,337.65531550527345,339.17970394397395,57698600
2020-12-14,338.9566650390625,343.7343534662368,338.78005506472596,342.6561419139507,69216200
2020-12-15,343.5390930175781,343.5390930175781,340.127792352415,341.5034549865661,63865300
2020-12-16,344.0782470703125,344.99845695254,342.86986171972654,343.7529114618271,58420500
2020-12-17,346.0022888183594,346.2067830368827,344.89616486814447,345.7234459596987,64119500
2020-12-18,344.6208190917969,346.4597687850615,342.60450659912306,346.29174986586526,136542300
2020-12-21,343.38861083984375,353.28346626235304,337.9464560255549,340.6908788886597,96386700
2020-12-22,342.8097839355469,343.82726955535736,341.6802857318941,343.7152569715151,47949000
2020-12-23,343.11798095703125,345.0315964819497,342.79125846834086,343.78074132841346,46201400
2020-12-24,344.45281982421875,344.4808229790157,343.00594268063827,343.59400893137524,26457900
2020-12-28,347.4119567871094,347.80400095877894,346.38512695366734,347.01054024714455,39000400
2020-12-29,346.7491149902344,349.1201528820118,346.1610203351437,348.94279009754194,53680500
2020-12-30,347.24383544921875,348.28000894293837,346.8517913610058,347.5705578476866,49455300
2020-12-31,349.0082092285156,349.73631978165463,346.53450212409746,347.0479028200821,78520700
2021-01-04,344.2567443847656,350.47370017311397,340.5508422079817,350.34299981269083,110210800
2021-01-05,346.6277770996094,347.71995701585035,343.5659756645781,343.61266657677504,66426200
2021-01-06,348.7000427246094,351.9018879211181,344.56474976303986,345.1154973335199,107997700
2021-01-07,353.88092041015625,354.6276901593906,350.9031283186224,351.08049111936754,68766800
2021-01-08,355.8971252441406,356.1118065261894,352.01386105060516,355.2716836906133,71677200
2021-01-11,353.4981384277344,355.26239380181204,352.5926652872222,352.71402176287364,51034700
2021-01-12,353.5727844238281,354.5902701047907,351.32310327167943,353.68482550183654,52547700
2021-01-13,354.5249938964844,355.52379194885276,352.7140474834026,353.4981642054425,45303600
2021-01-14,353.2834777832031,355.7758723579935,352.94743994612014,355.27178711492945,49989100
2021-01-15,350.70703125,352.4619426341767,348.8400787887009,351.6591667497863,107160000
2021-01-19,353.4607849121094,354.0022171031651,351.6871856917085,353.1714095466067,51233300
2021-01-20,358.35223388671875,359.19235686721606,355.3650983033549,355.7571424001168,61836100
2021-01-21,358.6789855957031,359.34177439274544,357.7548530170023,358.91235471052175,47840100
2021-01-22,357.40936279296875,358.57620801286464,356.4385395935344,356.8212682441521,52860500
2021-01-25,358.8190002441406,359.1736973399445,353.2834636469898,358.14689610942855,70402000
2021-01-26,358.2588806152344,360.1818395328205,358.02551153797936,359.77110767785683,42665300
2021-01-27,349.5028381347656,355.01968606374936,347.2625008838294,354.92633274341165,123351100
2021-01-28,352.5085754394531,356.52251117471553,350.88433618180085,351.32304258996425,94198100
2021-01-29,345.45159912109375,351.61254871858694,343.77132460135704,350.64172533967934,126765100
2021-02-01,351.20184326171875,352.237988412501,345.74100051485544,348.8588083348095,75817600
2021-02-02,356.1678466796875,357.72676452928016,351.2857841942282,354.3942475276346,64450700
2021-02-03,356.4478759765625,358.17481256318405,355.1690182004352,356.99862349028143,52427100
2021-02-04,360.499267578125,360.54593000501114,356.5599958734592,357.48412843034953,47142600
2021-02-05,361.9181213378906,362.6275725066396,360.4525850635456,362.37554413810756,48669800
2021-02-08,364.5317687988281,364.5784312098639,362.51545696079546,363.3742390383797,38365200
2021-02-09,364.2890930175781,364.8865314693328,363.28095123953375,363.69165456582346,35551100
2021-02-10,364.1304016113281,366.1840607481003,361.7220454304173,366.0347011302047,59154400
2021-02-11,364.7185363769531,365.63335345454,362.28217677979495,365.213277702474,42913300
2021-02-12,366.5201416015625,366.7628260637993,363.8410407386607,363.9157347942992,50593300
2021-02-16,366.2027282714844,367.94835282080294,365.48396180113076,367.7523022937143,50972400
2021-02-17,366.286865234375,366.53889363921144,363.43040087568227,364.44791535109175,52290600
2021-02-18,364.7277526855469,365.47452210864725,361.94598388275716,363.6729202220327,59712800
2021-02-19,364.0837707519531,366.2774458183221,363.6356918594277,365.9880704358901,83241000
2021-02-22,361.2832946777344,363.7009946315046,361.01257860165623,361.3112978244023,67414200
2021-02-23,361.7220153808594,363.0755672204831,354.9076507441411,359.0709464801728,107284100
2021-02-24,365.7080078125,366.1374274308675,359.64041172948737,360.62989435018375,72433900
2021-02-25,356.8960266113281,365.810743501983,355.4491495573829,364.438532027057,146670500
2021-02-26,355.0569763183594,359.9297229825173,353.06869603946325,358.7815655448695,152701600
2021-03-01,363.6636657714844,364.91454901828484,355.25306411122193,359.93910464145296,105348800
2021-03-02,360.825927734375,364.1210978494576,360.32184256880726,363.88772878043636,79595300
2021-03-03,356.046630859375,361.0967138213038,355.9439336275319,360.1259187403748,119940200
2021-03-04,351.6405029296875,358.4548679302634,347.1411407192038,355.8598051821406,183433000
2021-03-05,358.1094665527344,359.1642991795764,347.85057259199215,355.1503345684733,152039600
2021-03-08,356.3266296386719,361.8901412730423,356.04659810021576,359.071052665303,123149200
2021-03-09,361.4140625,363.9717786646601,359.67778162011194,360.1818668416844,113633600
2021-03-10,363.6636657714844,365.3625993873506,362.34748932491925,363.76636297268493,109899400
2021-03-11,367.3509216308594,369.3298867988707,365.6799911027068,366.13741385422924,86245000
2021-03-12,367.845703125,367.9857188856928,365.1759743296628,365.9880942291193,64653600
2021-03-15,370.0394287109375,370.30080099562656,365.9507970174534,368.09778160686784,73427200
2021-03-16,369.5726013183594,371.36485984183645,368.79780004485065,370.6554372330348,73722500
2021-03-17,370.832763671875,371.6355395284869,367.1361774154636,368.284363394908,97959300
2021-03-18,365.4372863769531,370.32869272760485,364.75583847059136,368.23771507922254,115349100
2021-03-19,364.7611999511719,366.71855219159096,362.57906016061924,365.1358077604027,113624500
2021-03-22,367.6736755371094,369.0597553767755,365.2199623920691,365.27615211441855,73778600
2021-03-23,364.7799072265625,368.4885729919062,363.99322228123157,367.0369570655354,90686600
2021-03-24,362.9255065917969,367.82358782761884,362.878691342001,366.1846539544213,97588600
2021-03-25,364.9671936035156,365.76322438235565,359.53528100576926,361.48328710314735,116128600
2021-03-26,370.8486328125,371.2513354528067,365.51975365812234,366.1191203770628,114409100
2021-03-29,370.6613464355469,371.569785365303,367.8798399047054,369.36892521787905,108107600
2021-03-30,369.67791748046875,370.35222281435466,368.07642444952893,369.3875943515062,76262200
2021-03-31,371.17645263671875,372.7404767604627,370.2211983873557,370.2492932599621,112734200
2021-04-01,375.1847229003906,375.24094121233566,372.90895304429756,373.1149915856355,99682900
2021-04-05,380.5697937011719,381.1129992139736,377.77894176420136,377.85385187937834,91684800
2021-04-06,380.34503173828125,381.3939448268143,379.67072638411884,380.00789335156907,62021000
2021-04-07,380.7852478027344,381.1317607116918,379.71761420704763,380.17650659126247,55836300
2021-04-08,382.59271240234375,382.6489021342962,381.1036273441264,382.04016098431885,57863100
2021-04-09,385.374267578125,385.54286537621095,382.3492818264006,382.471035788063,61104600
2021-04-12,385.51470947265625,385.786283641801,384.1660987859309,384.7748399171258,56704900
2021-04-13,386.65728759765625,387.28477774882987,385.02772811419857,385.4117103588361,56551000
2021-04-14,385.3368225097656,387.68750278516484,384.7936169300577,386.6292150757349,61659900
2021-04-15,389.4761962890625,389.74779901658235,387.4345600439132,387.4813752883284,60229800
2021-04-16,390.778076171875,391.3868173846605,389.3451806977681,390.7687016886695,82037300
